Tissue,Symbol,Mode,pvalcis,pvaltrans,pvalcombined,fdrcis,fdrtrans,fdrcombined,chr,pos,endpos,r2cis,r2trans,r2combined,z_cis,z_trans,z_combined,fs_cis,fs_trans,fs_combined,cis_features,trans_features,cis_weight,trans_weight,Description,Type,DirectORIndirect,Score,Average Disease Causing Likelihood
SKLM,MSRB2,trans,NaN,0.0010365939911489818,0.0010365939911489818,NaN,0.006619973782690655,0.006619973782690655,10,23095579,23122013,NaN,0.0010125431457259505,0.0010125431457259505,NaN,-3.2804016489947947,-3.2804016489947947,0,10,0,String[],"[""rs6748462"", ""rs9566064"", ""rs7585500"", ""rs12767261"", ""rs7565943"", ""rs6585454"", ""rs2723064"", ""rs9575871"", ""rs11843434"", ""rs62335076""]",NaN,NaN,Methionine Sulfoxide Reductase B2,Protein,Indirect,2.18,25.1
SKLM,ADAM22,cis,2.1555160859598546e-5,NaN,2.1555160859598546e-5,0.00021584983526429656,NaN,0.00021584983526429656,7,87934143,88202889,0.006368719182066049,NaN,0.006368719182066049,-4.248141116376971,NaN,-4.248141116376971,19,0,0,"[""rs12535365"", ""rs3753106"", ""rs2299200"", ""rs4148732"", ""rs10281274"", ""rs2071646"", ""rs2237540"", ""rs2299198"", ""rs9691240"", ""rs4148809"", ""rs2237541"", ""rs5885611"", ""rs10952913"", ""rs2008840"", ""rs10464571"", ""rs2008834"", ""rs6957754"", ""rs1002204"", ""rs10952914""]",String[],NaN,NaN,ADAM Metallopeptidase Domain 22,Protein,Indirect,2.04,47.2
SKLM,NT5C2,combined,0.0009753525795694995,NaN,0.0009753532802963608,0.006287433219050465,NaN,0.006287433219050465,10,103087185,103277605,0.006568827208135507,1.2945819754117208e-15,0.006568827198238509,-3.2975415055965445,NaN,-3.2975413038436,1,32,33,"[""rs79359900""]","[""rs4956376"", ""rs61988269"", ""rs11876711"", ""rs1738799"", ""rs6826783"", ""rs1712356"", ""rs463204"", ""rs4852232"", ""rs12126734"", ""rs78591145"", ""rs4511444"", ""rs173651"", ""rs113837137"", ""rs78719961"", ""rs13114805"", ""rs4713674"", ""rs16959026"", ""rs2735421"", ""rs3829111"", ""rs7226760"", ""rs8092247"", ""rs509539"", ""rs28648825"", ""rs4482847"", ""rs2415267"", ""rs76219881"", ""rs11191205"", ""rs12891343"", ""rs35797365"", ""rs73743330"", ""rs9908380"", ""rs5028519""]",0.9999999999999998,0.9999999997876521,"5'-Nucleotidase, Cytosolic II",Protein,Direct,4.78,56.0
SKLM,PTK2,trans,NaN,2.021508967245491e-8,2.021508967245491e-8,NaN,3.6476757375726115e-7,3.6476757375726115e-7,8,140657900,141002216,NaN,0.002427651591730133,0.002427651591730133,NaN,-5.610150362655372,-5.610150362655372,0,19,0,String[],"[""rs9933184"", ""rs9923732"", ""rs77145371"", ""rs4889227"", ""rs11658765"", ""rs11668924"", ""rs665901"", ""rs113597747"", ""rs11866803"", ""rs10853751"", ""rs7218028"", ""rs35096487"", ""rs79967548"", ""rs4889230"", ""rs35080061"", ""rs11670757"", ""rs16954572"", ""rs2911158"", ""rs62073635""]",NaN,NaN,Protein Tyrosine Kinase 2,Protein,Indirect,2.39,83.0
SKLM,UBE2Z,combined,0.00018066446675323212,NaN,0.00018066434959284347,0.0014528991807784618,NaN,0.0014528991807784618,17,48908407,48929056,0.002638380944573525,1.6027692716896964e-18,0.0026383809423341322,-3.744623536319459,NaN,-3.744623699145587,10,4,14,"[""rs962272"", ""rs3107293"", ""rs2546491"", ""rs595767"", ""rs519537"", ""rs2643361"", ""rs318095"", ""rs602051"", ""rs72831898"", ""rs318096""]","[""rs12983775"", ""rs2075127"", ""rs245882"", ""rs34445121""]",0.47784686022102774,0.4999922930052178,Ubiquitin Conjugating Enzyme E2 Z,Protein,Direct,5.34,83.0
SKLM,PCAT19,cis,1.6397882559154362e-8,NaN,1.6397882559154362e-8,2.987854740988294e-7,NaN,2.987854740988294e-7,19,41449520,41501223,0.022895594929605332,NaN,0.022895594929605332,5.6462568300229705,NaN,5.6462568300229705,27,0,0,"[""rs4803498"", ""rs73560844"", ""rs7248215"", ""rs2079811"", ""rs12461203"", ""rs758643"", ""rs12983687"", ""rs117237792"", ""rs73045223"", ""rs55994820"", ""rs7258077"", ""rs12459996"", ""rs16975338"", ""rs2316973"", ""rs73045226"", ""rs6508987"", ""rs12984811"", ""rs6508981"", ""rs10402268"", ""rs11882750"", ""rs12975047"", ""rs144025261"", ""rs7248484"", ""rs7259458"", ""rs139833223"", ""rs4803470"", ""rs17251589""]",String[],NaN,NaN,Prostate Cancer Associated Transcript 19,ncRNA,Direct,3.23,
SKLM,CAV3,combined,0.0017551713625682498,0.38044592016014933,0.0011195971365247559,0.010332748536619592,0.6329658361881786,0.007070340036182511,3,8733802,8841808,0.010560677607978308,0.0012976596384282296,0.011743513392371395,-3.1288076963279248,-0.8770749676621745,-3.2586093645492875,10,4,14,"[""rs17297803"", ""rs237870"", ""rs237878"", ""rs10490800"", ""rs1471970"", ""rs237877"", ""rs62242632"", ""rs237873"", ""rs56112390"", ""rs237875""]","[""rs146661634"", ""rs73618588"", ""rs138308851"", ""rs73618589""]",0.9999999996767573,0.9999999966188515,Caveolin 3,Protein,Direct,19.74,34.9
SKLM,RPL3L,combined,0.008406960009835337,0.040545206092204335,0.0006496854027881907,0.038056245659532584,0.13233282454528264,0.004401508802664871,16,1943974,1957606,0.007403514835410318,0.00955862200543206,0.01567971221636247,2.6352731481945817,2.0481509989198297,3.409976235449457,4,12,16,"[""rs13331553"", ""rs7203930"", ""rs1003904"", ""rs7198716""]","[""rs7912385"", ""rs112540634"", ""rs10280717"", ""rs9888796"", ""rs9469878"", ""rs17138208"", ""rs56693569"", ""rs6947973"", ""rs2814997"", ""rs74625559"", ""rs4414110"", ""rs6969414""]",0.6683585917151785,0.7351153758664195,Ribosomal Protein L3 Like,Protein,Direct,5.5,19.2
SKLM,FURIN,combined,6.220752154761264e-18,NaN,6.220752151063399e-18,3.4486791094565855e-16,NaN,3.4486791094565855e-16,15,90868588,90883564,0.010208691282517612,4.434559597286884e-22,0.010208691282686857,8.628415888098388,NaN,8.62841588816639,1,1,2,"[""rs4702""]","[""rs28361076""]",0.9999999913819451,4.312793709537765e-10,"Furin, Paired Basic Amino Acid Cleaving Enzyme",Protein,Direct,6.95,65.8
SKLM,LGALS3BP,trans,NaN,3.1920200671750723e-9,3.1920200671750723e-9,NaN,6.538622238232208e-8,6.538622238232208e-8,17,78971238,78979947,NaN,0.0013062594792436165,0.0013062594792436165,NaN,5.921405346895896,5.921405346895896,0,21,0,String[],"[""rs2980438"", ""rs7839053"", ""rs6564256"", ""rs7350091"", ""rs10098597"", ""rs1074961"", ""rs3808515"", ""rs7819746"", ""rs13266916"", ""rs2059257"", ""rs2980498"", ""rs10091637"", ""rs8051611"", ""rs2409764"", ""rs1435279"", ""rs10110557"", ""rs4841515"", ""rs3808513"", ""rs13275905"", ""rs11250135"", ""rs11250131""]",NaN,NaN,Galectin 3 Binding Protein,Protein,Direct,2.39,42.9
SKLM,NFATC2,trans,NaN,1.456681744211392e-5,1.456681744211392e-5,NaN,0.0001523085855825523,0.0001523085855825523,20,51386957,51562831,NaN,0.012703091490763294,0.012703091490763294,NaN,-4.335138807362664,-4.335138807362664,0,16,0,String[],"[""rs36192908"", ""rs12540937"", ""rs36160646"", ""rs7788566"", ""rs7384280"", ""rs8008785"", ""rs36180308"", ""rs145519022"", ""rs10249357"", ""rs12588981"", ""rs10261964"", ""rs36175194"", ""rs7458899"", ""rs175036"", ""rs36154721"", ""rs2287400""]",NaN,NaN,Nuclear Factor Of Activated T Cells 2,Protein,Direct,3.39,66.1
SKLM,SATB1,trans,NaN,0.002433725285275408,0.002433725285275408,NaN,0.01364142950532274,0.01364142950532274,3,18345377,18445588,NaN,0.002854014165181636,0.002854014165181636,NaN,3.031462028971042,3.031462028971042,0,3,0,String[],"[""rs330123"", ""rs1328884"", ""rs3005154""]",NaN,NaN,SATB Homeobox 1,Protein,Indirect,2.01,67.3
SKLM,APOL3,combined,0.0012191027683904436,NaN,0.0012190969713278058,0.00760654734989976,NaN,0.00760654734989976,22,36140330,36166177,0.0012917401818594088,1.7399523391451217e-16,0.001291740165380748,-3.234372646247065,NaN,-3.2343740041924685,3,36,39,"[""rs1534911"", ""rs2283966"", ""rs2277843""]","[""rs11890234"", ""rs933696"", ""rs9461011"", ""rs67603730"", ""rs904803"", ""rs7559005"", ""rs17466486"", ""rs12443549"", ""rs59177227"", ""rs409707"", ""rs73280629"", ""rs41286474"", ""rs4286101"", ""rs929843"", ""rs3857543"", ""rs59685942"", ""rs807524"", ""rs1367858"", ""rs295132"", ""rs10931893"", ""rs6911210"", ""rs9521905"", ""rs904804"", ""rs4673814"", ""rs113772607"", ""rs2817243"", ""rs7998588"", ""rs11564149"", ""rs1772257"", ""rs74767149"", ""rs2043770"", ""rs2076313"", ""rs11729"", ""rs2107263"", ""rs3818496"", ""rs56166222""]",0.7586057191982433,0.499910110296133,Apolipoprotein L3,Protein,Indirect,2.15,26.2
SKLM,IL10RB,combined,0.0009739575196022459,NaN,0.0009739575212608821,0.006284655070325296,NaN,0.006284655070325296,21,33266367,33310187,0.00930730138587328,1.7440442315878507e-20,0.009307301385798052,-3.297943436982068,NaN,-3.2979434365038807,9,30,39,"[""rs2834166"", ""rs999788"", ""rs17860241"", ""rs4817554"", ""rs9975538"", ""rs9975448"", ""rs1131668"", ""rs9978523"", ""rs4553897""]","[""rs6051827"", ""rs6139093"", ""rs170923"", ""rs55827343"", ""rs6051826"", ""rs9393173"", ""rs4796009"", ""rs6051722"", ""rs2326182"", ""rs6051828"", ""rs56109829"", ""rs6139092"", ""rs6037561"", ""rs17603809"", ""rs239485"", ""rs8120279"", ""rs58940370"", ""rs4672882"", ""rs238691"", ""rs235533"", ""rs11692780"", ""rs1884563"", ""rs3828701"", ""rs6515810"", ""rs758301"", ""rs758300"", ""rs6051781"", ""rs6037586"", ""rs6051830"", ""rs7753812""]",0.9123294357231566,7.099913158684407e-10,Interleukin 10 Receptor Subunit Beta,Protein,Indirect,3.36,17.6
SKLM,PRKCA,combined,0.00032989942205661295,NaN,0.0004781480965339319,0.002451756800087595,NaN,0.00340585751866816,17,66302613,66810743,0.02230533164397344,0.0005077305754653844,0.022630579473639043,-3.5906143767376193,NaN,-3.492708532495705,20,6,26,"[""rs77521464"", ""rs732191"", ""rs4411531"", ""rs7225452"", ""rs9915241"", ""rs58162388"", ""rs16959229"", ""rs9907700"", ""rs78347687"", ""rs7221968"", ""rs16959255"", ""rs74790958"", ""rs11868365"", ""rs16959206"", ""rs9789061"", ""rs4435295"", ""rs57461036"", ""rs9894829"", ""rs11079652"", ""rs7209459""]","[""rs61846620"", ""rs1560044"", ""rs2377902"", ""rs6556363"", ""rs192287715"", ""rs7097866""]",0.7771585594493824,0.19901731580505744,Protein Kinase C Alpha,Protein,Direct,2.03,89.4
SKLM,NDUFAF4,cis,3.0129193397448368e-5,NaN,3.0129193397448368e-5,0.00029032776004582646,NaN,0.00029032776004582646,6,96889315,96897891,0.0033708146534642157,NaN,0.0033708146534642157,-4.172487650942978,NaN,-4.172487650942978,19,0,0,"[""rs9480900"", ""rs66697793"", ""rs76445108"", ""rs113278952"", ""rs9487902"", ""rs1206073"", ""rs12197530"", ""rs35140977"", ""rs946116"", ""rs213861"", ""rs437346"", ""rs9400323"", ""rs440988"", ""rs1212389"", ""rs392242"", ""rs10457188"", ""rs850434"", ""rs10457189"", ""rs12205427""]",String[],NaN,NaN,NADH:Ubiquinone Oxidoreductase Complex Assembly Factor 4,Protein,Direct,3.37,68.0
SKLM,MMP17,combined,0.00034091778856897524,NaN,0.0003409177735004959,0.002520702014458916,NaN,0.002520702014458916,12,131828393,131851783,0.013877692724233049,1.2193137731258664e-19,0.0138776927236881,3.5820429013152126,NaN,3.5820429128591096,11,4,15,"[""rs6598161"", ""rs4964884"", ""rs55754156"", ""rs4964929"", ""rs61942402"", ""rs11613077"", ""rs11835665"", ""rs4964931"", ""rs12099648"", ""rs60904646"", ""rs10751704""]","[""rs62321562"", ""rs28565556"", ""rs34962268"", ""rs13147226""]",0.9334478606793194,0.5000011113226284,Matrix Metallopeptidase 17,Protein,Indirect,2.35,28.9
SKLM,DEPTOR,combined,3.510827124112156e-5,NaN,3.510841518676768e-5,0.00033508603154081267,NaN,0.00033508603154081267,8,119873717,120050918,0.0035672169840201672,4.731557776693854e-16,0.0035672168540565965,-4.137518132468897,NaN,-4.1375171914172295,36,54,90,"[""rs7823167"", ""rs7461618"", ""rs10102995"", ""rs4375038"", ""rs7838578"", ""rs13278508"", ""rs16893285"", ""rs2056305"", ""rs7011167"", ""rs74693645"", ""rs4871815"", ""rs11990023"", ""rs59865322"", ""rs59559961"", ""rs13275184"", ""rs6983678"", ""rs10092845"", ""rs7002423"", ""rs7845043"", ""rs7461170"", ""rs13250594"", ""rs7010899"", ""rs6999911"", ""rs4871816"", ""rs151191205"", ""rs12679478"", ""rs76299830"", ""rs4871011"", ""rs12545586"", ""rs7837823"", ""rs6987160"", ""rs9649948"", ""rs13265513"", ""rs59151115"", ""rs6469874"", ""rs7814126""]","[""rs57552815"", ""rs2195723"", ""rs77473223"", ""rs1962666"", ""rs13212215"", ""rs1208667"", ""rs12623955"", ""rs2166041"", ""rs12662111"", ""rs9320465"", ""rs56059580"", ""rs56210949"", ""rs9384876"", ""rs238242"", ""rs72965983"", ""rs13200357"", ""rs7746603"", ""rs9387157"", ""rs6939843"", ""rs55726003"", ""rs62417309"", ""rs2243090"", ""rs76194000"", ""rs12190219"", ""rs12190861"", ""rs16957831"", ""rs9488231"", ""rs72952697"", ""rs79836609"", ""rs385471"", ""rs2044278"", ""rs56916247"", ""rs6941322"", ""rs10872099"", ""rs6931833"", ""rs986543"", ""rs79248783"", ""rs12941688"", ""rs12207588"", ""rs238239"", ""rs168604"", ""rs35172303"", ""rs922721"", ""rs77988510"", ""rs34629349"", ""rs75182648"", ""rs114490489"", ""rs360386"", ""rs12660275"", ""rs754633"", ""rs9400643"", ""rs1383802"", ""rs62417311"", ""rs1481435""]",0.9505489631871118,0.4999368175388851,DEP Domain Containing MTOR Interacting Protein,Protein,Indirect,2.08,8.3
SKLM,EFEMP2,combined,2.69206216358816e-18,NaN,2.6920619620139575e-18,1.565722583358328e-16,NaN,1.565722583358328e-16,11,65866441,65873592,0.0013957576584359313,3.152842794069896e-18,0.0013957576546279613,8.723720875033383,NaN,8.723720883507957,16,17,33,"[""rs633800"", ""rs566266"", ""rs7114298"", ""rs12575663"", ""rs11604462"", ""rs3903072"", ""rs531612"", ""rs7114014"", ""rs1204649"", ""rs11227307"", ""rs674126"", ""rs12576996"", ""rs7123155"", ""rs7123489"", ""rs10896051"", ""rs10750772""]","[""rs3772041"", ""rs61810824"", ""rs2339048"", ""rs7599246"", ""rs2949572"", ""rs6577012"", ""rs2955791"", ""rs7169248"", ""rs6715813"", ""rs56291815"", ""rs12474195"", ""rs72817686"", ""rs2140735"", ""rs3112222"", ""rs2293320"", ""rs1507737"", ""rs12402975""]",0.81215557017795,0.4998917383786976,EGF Containing Fibulin Extracellular Matrix Protein 2,Protein,Direct,2.79,76.0
SKLM,GSK3B,combined,0.0007956182665460196,NaN,0.0007956183516986235,0.005253581290385031,NaN,0.005253581290385031,3,119821321,120094994,0.0037327666103613814,1.6693093991651586e-19,0.003732766612524766,3.354314679927744,NaN,3.354314650315305,15,6,21,"[""rs3732357"", ""rs6781942"", ""rs35193138"", ""rs1259293"", ""rs1907683"", ""rs334563"", ""rs334564"", ""rs55762220"", ""rs17204878"", ""rs4687892"", ""rs55773752"", ""rs34998142"", ""rs1259307"", ""rs10934508"", ""rs58863896""]","[""rs34271968"", ""rs62120699"", ""rs17795475"", ""rs17641508"", ""rs1787984"", ""rs34637108""]",0.9999999978422265,0.8986093722895788,Glycogen Synthase Kinase 3 Beta,Protein,Direct,2.63,83.2
SKLM,TACC3,combined,0.0015055520929924946,NaN,0.0015055527294849393,0.009118708024049182,NaN,0.009118708024049182,4,1712858,1745171,0.028439426961653146,2.6497392134179e-16,0.02843942710072568,-3.17361121618935,NaN,-3.173611093468471,29,26,55,"[""rs61337960"", ""rs73079699"", ""rs798766"", ""rs112182776"", ""rs57840661"", ""rs1665366"", ""rs34106809"", ""rs798751"", ""rs4572936"", ""rs798762"", ""rs2854912"", ""rs1374468"", ""rs798764"", ""rs1867930"", ""rs115455600"", ""rs13117477"", ""rs2592826"", ""rs2305188"", ""rs1665360"", ""rs1665364"", ""rs798765"", ""rs77232207"", ""rs2854915"", ""rs17132038"", ""rs2077363"", ""rs17802841"", ""rs1374469"", ""rs7662657"", ""rs55895920""]","[""rs73613999"", ""rs6426660"", ""rs12600062"", ""rs1975802"", ""rs10753510"", ""rs8063446"", ""rs2863258"", ""rs1465470"", ""rs2985313"", ""rs7500305"", ""rs3961282"", ""rs1552752"", ""rs3961283"", ""rs4783633"", ""rs12145181"", ""rs144128271"", ""rs10916878"", ""rs964466"", ""rs1552751"", ""rs4783638"", ""rs12447119"", ""rs11647672"", ""rs111252202"", ""rs918787"", ""rs12135548"", ""rs58542611""]",0.9999999994579735,0.8705449487229209,Transforming Acidic Coiled-Coil Containing Protein 3,Protein,Indirect,2.05,44.6
SKLM,NPC1,combined,0.001822057720305493,NaN,0.0018220636990184526,0.010702365135623264,NaN,0.010702365135623264,18,23506184,23586506,0.0011755139159003083,5.557794105895429e-17,0.001175513891089541,3.117801020690405,NaN,3.117800053556686,11,10,21,"[""rs4800488"", ""rs1429935"", ""rs17259237"", ""rs34865514"", ""rs4800162"", ""rs12964689"", ""rs11875960"", ""rs1367085"", ""rs58609749"", ""rs4800487"", ""rs6507716""]","[""rs4875960"", ""rs6424911"", ""rs7520442"", ""rs11986414"", ""rs1814288"", ""rs10097891"", ""rs62477467"", ""rs6558538"", ""rs17041602"", ""rs10911432""]",0.7590102759724522,0.49991011145432446,NPC Intracellular Cholesterol Transporter 1,Protein,Direct,5.57,44.7
SKLM,OSBP,trans,NaN,2.44880067442108e-5,2.44880067442108e-5,NaN,0.00024205595740787428,0.00024205595740787428,11,59574398,59615774,NaN,0.0013783615124848927,0.0013783615124848927,NaN,-4.219467455449039,-4.219467455449039,0,35,0,String[],"[""rs7671175"", ""rs12485657"", ""rs34227865"", ""rs1913300"", ""rs7669703"", ""rs13238778"", ""rs837401"", ""rs412425"", ""rs398608"", ""rs632401"", ""rs34948968"", ""rs74352838"", ""rs7679608"", ""rs9401636"", ""rs1636969"", ""rs6797815"", ""rs62320982"", ""rs12630681"", ""rs149020323"", ""rs6829225"", ""rs56000420"", ""rs367688"", ""rs170323"", ""rs9568257"", ""rs60571765"", ""rs6826947"", ""rs74073099"", ""rs6847598"", ""rs10174611"", ""rs4705746"", ""rs66535236"", ""rs9866242"", ""rs9596151"", ""rs56250426"", ""rs2288618""]",NaN,NaN,Oxysterol Binding Protein,Protein,Indirect,2.61,81.9
SKLM,AGT,combined,3.203553544185577e-11,NaN,3.2035584820897947e-11,8.87999146907784e-10,NaN,8.87999146907784e-10,1,230690776,230745576,0.01942573161655582,2.3377807630074054e-16,0.019425731451701973,-6.636896991014645,NaN,-6.636896763718974,21,20,41,"[""rs1317764"", ""rs2493137"", ""rs1078499"", ""rs3827749"", ""rs2478545"", ""rs5051"", ""rs2493141"", ""rs2148582"", ""rs6687360"", ""rs2493136"", ""rs1051038"", ""rs7539013"", ""rs7539020"", ""rs2478539"", ""rs2493133"", ""rs2493134"", ""rs943580"", ""rs2004776"", ""rs2067853"", ""rs4762"", ""rs2478543""]","[""rs1018696"", ""rs1475643"", ""rs10883804"", ""rs837401"", ""rs1847230"", ""rs7089065"", ""rs12780720"", ""rs4321866"", ""rs75796305"", ""rs17136343"", ""rs4959793"", ""rs4959792"", ""rs9725948"", ""rs12117798"", ""rs4336485"", ""rs13190845"", ""rs113579235"", ""rs4998907"", ""rs146129207"", ""rs35670469""]",0.9899320788525322,0.5000259160447845,Angiotensinogen,Protein,Direct,23.22,20.7
SKLM,FLAD1,trans,NaN,0.00040472570003264615,0.00040472570003264615,NaN,0.0029407509314140065,0.0029407509314140065,1,154983338,154993111,NaN,0.005663668763391895,0.005663668763391895,NaN,3.536983010527062,3.536983010527062,0,33,0,String[],"[""rs935862"", ""rs13199435"", ""rs140405380"", ""rs7670590"", ""rs12511241"", ""rs10857119"", ""rs6813693"", ""rs12647002"", ""rs62301475"", ""rs1334898"", ""rs12479056"", ""rs79325447"", ""rs6857450"", ""rs6924016"", ""rs11237353"", ""rs6726160"", ""rs11125859"", ""rs4632591"", ""rs4381994"", ""rs12575197"", ""rs4671401"", ""rs62301474"", ""rs778760"", ""rs7675588"", ""rs62301478"", ""rs2694623"", ""rs4546189"", ""rs6534578"", ""rs1206"", ""rs78033482"", ""rs11098901"", ""rs1519681"", ""rs4444769""]",NaN,NaN,Flavin Adenine Dinucleotide Synthetase 1,Protein,Direct,3.37,64.2
SKLM,GAS7,combined,4.8727282240552655e-5,NaN,4.872728218688184e-5,0.00044737070685688514,NaN,0.00044737070685688514,17,9910606,10198606,0.00940164643650428,1.0311292355034484e-21,0.009401646436762114,-4.061649096813854,NaN,-4.061649097070938,2,73,75,"[""rs12150284"", ""rs9897123""]","[""rs8177959"", ""rs56198874"", ""rs8177940"", ""rs4253480"", ""rs17007229"", ""rs8177945"", ""rs9934957"", ""rs1410"", ""rs1054054"", ""rs45558131"", ""rs59685942"", ""rs10852444"", ""rs11779655"", ""rs77691132"", ""rs58198006"", ""rs113520408"", ""rs41298231"", ""rs11917563"", ""rs113066419"", ""rs4253509"", ""rs6820130"", ""rs7818254"", ""rs9320483"", ""rs73402725"", ""rs9646269"", ""rs146200910"", ""rs12413678"", ""rs73543155"", ""rs1425418"", ""rs10514515"", ""rs12445303"", ""rs2549831"", ""rs4833940"", ""rs56119129"", ""rs111365170"", ""rs4253492"", ""rs68023663"", ""rs4253499"", ""rs7637994"", ""rs12443549"", ""rs7187289"", ""rs2228427"", ""rs16853781"", ""rs8177942"", ""rs8177950"", ""rs1412"", ""rs8177944"", ""rs9400700"", ""rs9387195"", ""rs2266967"", ""rs1453327"", ""rs61859762"", ""rs4678917"", ""rs9854641"", ""rs1868774"", ""rs4253451"", ""rs10514514"", ""rs11129757"", ""rs339086"", ""rs7189921"", ""rs2162094"", ""rs59177227"", ""rs11927305"", ""rs12928638"", ""rs61859766"", ""rs13212994"", ""rs7198357"", ""rs12763392"", ""rs1519685"", ""rs7757"", ""rs9934940"", ""rs4253501"", ""rs2008173""]",0.9999999996637433,0.004007824007742948,Growth Arrest Specific 7,Protein,Indirect,2.68,87.4
SKLM,MAFB,trans,NaN,8.474200187699933e-9,8.474200187699933e-9,NaN,1.6140625737624962e-7,1.6140625737624962e-7,20,40685848,40689236,NaN,0.001189736681004909,0.001189736681004909,NaN,5.758744207634124,5.758744207634124,0,25,0,String[],"[""rs807253"", ""rs12121793"", ""rs11247744"", ""rs2002941"", ""rs159521"", ""rs10794513"", ""rs7843479"", ""rs2142623"", ""rs807247"", ""rs28372085"", ""rs10902685"", ""rs2115804"", ""rs760598"", ""rs2294228"", ""rs10101881"", ""rs2982348"", ""rs2012311"", ""rs298453"", ""rs13269198"", ""rs6696298"", ""rs3820515"", ""rs3816788"", ""rs2306643"", ""rs2291317"", ""rs1809499""]",NaN,NaN,MAF BZIP Transcription Factor B,Protein,Direct,3.95,77.6
