Tissue,Mode,Nsig,gene,pval,fdr,chr,_start,_end
AOR,combined,1,GSK3B,1.2082994014148863e-9,2.309036463958722e-8,3,119821321,120094994
AOR,combined,1,TULP3,3.648287048137051e-18,1.5282508225675512e-16,12,2877223,2941138
AOR,combined,1,TTLL5,0.0013090723357722398,0.00769185229406424,14,75633625,75955079
AOR,cis,1,FTH1P23,0.0014817802412034637,0.00853943042290831,3,72929044,72929593
AOR,combined,1,RP11-543N12,1.201257788522886e-16,4.502868618055594e-15,,,
AOR,combined,1,PPIP5K2,1.2854014608107052e-6,1.5568586541500994e-5,5,103120149,103212799
AOR,combined,1,DCLRE1C,0.00035168491242333557,0.0024658425586171428,10,14897359,14954432
AOR,combined,1,EIF2B2,1.4668422779904458e-47,1.6623075396854516e-45,14,75002921,75012366
AOR,trans,1,PLOD3,0.0001018537642161311,0.000827682145122635,7,101205977,101218420
AOR,combined,1,MIR5002,0.0011366432970208314,0.006844624546562374,3,124132929,124133025
AOR,combined,1,NUDCD3,3.8749561105715105e-13,1.1064069985705945e-11,7,44379119,44490658
AOR,trans,1,HNRNPM,0.0001020238057312001,0.0008281432626232173,19,8444767,8489114
AOR,cis,1,SAMM50,1.2807879340932666e-5,0.00012676938936025367,22,43955442,44010531
AOR,trans,1,LINC00861,0.0015258211519457287,0.008764628455911437,8,125859721,126292788
AOR,cis,1,RP11-58A18,7.1793039358153665e-9,1.2275350203237993e-7,,,
AOR,cis,1,ARFGEF3,0.0014550360560299609,0.008414229471163765,6,138161939,138344663
AOR,cis,1,CD300A,0.00025340139037640974,0.0018402756710942543,17,74466399,74484794
AOR,combined,1,HLA-DQB2,0.000476686728287537,0.0032175562960521406,6,32756098,32763532
AOR,cis,1,KCNK1,3.927138586562976e-5,0.0003535150184542127,1,233614106,233672514
AOR,combined,1,WDFY3-AS2,7.685999643698277e-5,0.0006424335551242145,4,84965534,85011277
AOR,combined,1,LCA5L,6.058653174838784e-31,4.044358745836263e-29,21,39405728,39445805
AOR,cis,1,GALNT13,9.95307034374714e-6,9.993402153519192e-5,2,153871922,154453979
AOR,trans,1,RABL6,0.00011302722126589416,0.0009089390839095987,9,136807943,136841187
AOR,trans,1,R3HCC1L,8.244002282961394e-18,3.320084555774452e-16,10,98134624,98244897
AOR,combined,1,NMD3,2.86004347745888e-5,0.00026329329722783333,3,161104696,161253532
AOR,combined,1,RP11-147L13,1.7497218034328273e-15,5.907432610723473e-14,,,
AOR,combined,1,ZNF260,1.533301037509627e-7,2.161555291297155e-6,19,36510687,36528271
AOR,cis,1,LINC00472,2.1647935412200945e-6,2.5176703881540623e-5,6,71343427,71420745
AOR,cis,1,ZNF100,2.0691683794344212e-13,6.020321448614183e-12,19,21722771,21767579
AOR,combined,1,RP11-415F23,1.663751232674169e-19,7.600743522019899e-18,,,
AOR,trans,1,DNAJB2,0.0011596966990209102,0.006939666820706789,2,219279342,219286898
AOR,cis,1,RP11-793H13,3.696064231066508e-6,4.053470592195145e-5,,,
AOR,combined,1,TSPAN3,3.53922641864889e-45,3.804408162810892e-43,15,77041404,77083984
AOR,combined,1,MANBA,0.0017799617136135407,0.010035196042851342,4,102630770,102760994
AOR,trans,1,ZFP36L2,6.4595959615545e-5,0.0005525619272203934,2,43222402,43226606
AOR,trans,1,FBLN1,4.164714980711872e-11,9.54294174028634e-10,22,45502238,45601135
AOR,cis,1,ODF3B,0.0024211710572453497,0.013080229004386462,22,50529710,50532506
AOR,trans,1,KLHL6,4.479398179712471e-5,0.0003973563227501008,3,183487551,183555706
AOR,combined,1,ENSG00000235477,0.00015746371722091113,0.0012028591728071995,,,
AOR,combined,1,ZNF438,0.0001106907545189058,0.0008915637651842817,10,30820207,31031937
AOR,combined,1,C6orf62,7.249568200109965e-5,0.0006104924333038604,6,24704861,24719998
AOR,combined,1,ARFIP1,4.0983069876935513e-5,0.00036801832324281843,4,152779937,152918463
AOR,trans,1,PRC1,0.00028337888830897367,0.0020317390721868007,15,90966040,90995629
AOR,combined,1,PFN2,4.513153030176268e-9,7.854498112874626e-8,3,149964904,150050788
AOR,combined,1,SNCG,2.052727223899126e-6,2.3968705500144827e-5,10,86958599,86963258
AOR,cis,1,CHD1L,2.5514852050110695e-6,2.9033995437170435e-5,1,147242654,147295765
AOR,combined,1,GID4,5.560145401334899e-39,4.781740893177152e-37,17,18039408,18068405
AOR,cis,1,ACAN,1.6575832415844822e-8,2.657040505342494e-7,15,88803436,88875353
AOR,combined,1,NSA2,3.529676778437726e-8,5.489398385529907e-7,5,74766991,74780113
AOR,trans,1,PCDHGA6,1.1223470168972917e-8,1.8602710929729602e-7,5,141373891,141512975
AOR,combined,1,TAS2R13,7.617262807877099e-7,9.558560574620374e-6,12,10907926,10909562
AOR,combined,1,HAUS6,1.4613379186291143e-11,3.490750039810084e-10,9,19053141,19102904
AOR,combined,1,RNF38,9.825031237402317e-7,1.210231671020351e-5,9,36336396,36487548
AOR,cis,1,HRAS,0.0006513204789391336,0.004223189534315338,11,532242,537321
AOR,cis,1,FAM177A1,9.54183350136253e-5,0.000781906188096518,14,35044907,35113130
AOR,cis,1,TXNRD2,0.00012178959294319848,0.0009618811773293456,22,19875517,19941820
AOR,combined,1,UBOX5,1.7749879769550397e-7,2.4760318609856605e-6,20,3107573,3160196
AOR,combined,1,TNFRSF10C,0.0008832078565900935,0.005524873114635326,8,23102921,23117445
AOR,combined,1,AP000318,5.3822468435797115e-115,2.384335351705812e-112,,,
AOR,combined,1,CREG1,1.0329392256951792e-6,1.2636433925052573e-5,1,167529117,167553805
AOR,combined,1,PXYLP1,4.6623833376473195e-5,0.0004120881621104363,3,141228726,141367753
AOR,cis,1,MIS12,0.00010015941949952736,0.0008152731367837364,17,5486285,5490814
AOR,combined,1,TJP2,0.0005427698567124737,0.003609987504676821,9,69121264,69274615
AOR,combined,1,FLVCR1,8.718596812751126e-6,8.89531453933905e-5,1,212858275,212899363
AOR,combined,1,TAFA2,4.208835262920364e-6,4.56446310894902e-5,12,61708273,62279150
AOR,cis,1,ACSM5,9.544944580315695e-8,1.3843010398773329e-6,16,20409534,20441336
AOR,combined,1,SMCO3,9.064300784263526e-6,9.17666296157538e-5,12,14804650,14814182
AOR,cis,1,RP11-385D13,0.000616198647293426,0.0040251152925748854,,,
AOR,combined,1,ME1,0.0023402376489579818,0.012722920873529605,6,83210402,83431051
AOR,cis,1,C2orf74,0.0010512720441299005,0.006366423369152864,2,61145068,61164828
AOR,cis,1,EFCAB13,1.0128154836841532e-7,1.4630780193654778e-6,17,47323290,47441312
AOR,combined,1,GOLGA7,0.001137882824025962,0.006844624546562374,8,41490396,41510980
AOR,combined,1,PDE3A,1.1260137862077185e-7,1.6106854724669749e-6,12,20368537,20688583
AOR,combined,1,ACTR5,2.4693846989296596e-9,4.4789001133564134e-8,20,38748460,38772520
AOR,combined,1,EHHADH,0.00029384747543925553,0.0020944691581894085,3,185190624,185281990
AOR,trans,1,BCL2L11,0.0020543593921945303,0.011401928608387183,2,111119378,111168445
AOR,combined,1,SF3A3,5.262023808693928e-54,6.868350853355784e-52,1,37956975,37990075
AOR,combined,1,HMGN1,2.2795945912417188e-6,2.628185593798319e-5,21,39342315,39349647
AOR,combined,1,DYNLL1,7.366188292621583e-18,2.9830054180406354e-16,12,120469850,120498493
AOR,combined,1,UCP2,8.159222009123981e-7,1.0203564290109794e-5,11,73974672,73982843
AOR,combined,1,TTC12,0.00035485411571941695,0.002480926427824638,11,113314579,113383544
AOR,trans,1,RETREG2,3.291335636166989e-5,0.0002996017164702691,2,219176225,219185475
AOR,cis,1,CEP290,1.54523016348552e-5,0.0001499981391765924,12,88049016,88142099
AOR,combined,1,GJC1,1.4777086286589697e-8,2.396151710011615e-7,17,44798448,44830816
AOR,combined,1,PREX1,1.4174922540714543e-40,1.3115391938145942e-38,20,48624252,48827999
AOR,combined,1,C12orf60,8.987549523136539e-5,0.0007398028517946681,12,14803666,14906586
AOR,combined,1,RAB11FIP1,6.916558377250631e-11,1.553197648495038e-9,8,37858618,37899497
AOR,cis,1,MICE,1.3970781295177886e-10,3.030250026026788e-9,6,29741731,29748969
AOR,combined,1,SNX16,1.0474491791813338e-34,8.017099241074304e-33,8,81799581,81842866
AOR,cis,1,RP11-981P6,3.5149157771749946e-89,8.564092291086874e-87,,,
AOR,trans,1,RP11-468E2,6.303376102642071e-10,1.255436719952649e-8,,,
AOR,combined,1,MAP1LC3B,1.8353672676393678e-5,0.0001758272468271119,16,87383953,87404779
AOR,combined,1,SLC10A4,8.805787094234208e-11,1.9445891469880856e-9,4,48483343,48489526
AOR,combined,1,ELMO1,0.0016566666756491551,0.009405396351305825,7,36852906,37449223
AOR,combined,1,ARNT,8.18910840626433e-8,1.1935852296070706e-6,1,150809713,150876708
AOR,cis,1,ANGPTL2,3.394612349400954e-13,9.749673464811894e-12,9,127087348,127122635
AOR,combined,1,RBMS2,5.358628550024523e-14,1.6320373077668437e-12,12,56521820,56596193
AOR,combined,1,STAB2,0.00014769277267573638,0.0011393776484150873,12,103587273,103766719
AOR,combined,1,RP1-153G14,0.0005994187160333164,0.003933080715078784,,,
AOR,cis,1,TMEM43,0.0011725818575263709,0.006999581125021648,3,14125015,14143680
AOR,trans,1,CHCHD7,0.0012413940030624527,0.007341399243838995,8,56211686,56218809
AOR,trans,1,MTCO1P11,0.00011309666828316301,0.0009089390839095987,9,5096666,5098193
AOR,combined,1,EMC3-AS1,1.0403559803363296e-5,0.00010395737577947233,3,9986893,10006990
AOR,trans,1,ZNF274,4.502252596314412e-10,9.205374923849004e-9,19,58183029,58213562
AOR,combined,1,IFT74,0.0026383400935815478,0.014174896665956872,9,26947039,27066134
AOR,combined,1,RAB30,1.510891660573758e-16,5.62028630685185e-15,11,82973133,83071923
AOR,combined,1,COL10A1,0.0007331659335567824,0.004690668235297585,6,116118909,116158747
AOR,combined,1,ZNF641,1.1492259945424462e-20,5.472486910168085e-19,12,48337180,48351414
AOR,trans,1,MBD5,0.0005300043928329914,0.0035369802468185195,2,148021011,148516971
AOR,trans,1,OSBPL6,1.7618086152537992e-11,4.1541742171605306e-10,2,178194481,178402893
AOR,combined,1,NMI,0.0008895033306174047,0.005559490889395399,2,151270470,151289894
AOR,combined,1,DHX38,9.523599977007216e-124,4.800879676005555e-121,16,72093613,72112912
AOR,combined,1,VASP,3.041360521972497e-6,3.399208675131187e-5,19,45506579,45526983
AOR,combined,1,CCDC50,1.4900825791473714e-6,1.7869989519733734e-5,3,191329085,191398659
AOR,cis,1,TDRKH,1.666162524204173e-7,2.3331063162203834e-6,1,151770107,151791416
AOR,combined,1,RP4-760C5,9.188646273525919e-5,0.0007555052560291382,,,
AOR,cis,1,ENSG00000184674,0.00023888576294494755,0.0017470089887404645,,,
AOR,combined,1,ANKDD1B,1.4815942595002753e-17,5.838120344914966e-16,5,75611182,75681773
AOR,combined,1,RAD54B,5.6577547569631256e-5,0.0004900657377089481,8,94371960,94475115
AOR,combined,1,PRIMA1,0.0001435073822092169,0.0011111940786634226,14,93718298,93788485
AOR,combined,1,MLH3,8.772044974792964e-14,2.6171173592123478e-12,14,75013769,75051532
AOR,trans,1,HTRA3,0.0014825278345537514,0.00853943042290831,4,8269754,8307098
AOR,combined,1,ENSG00000261425,0.0010318846383186092,0.006290747710865546,,,
AOR,cis,1,YAF2,4.491907684283878e-20,2.111485480274791e-18,12,42157104,42238349
AOR,combined,1,CTD-2366F13,1.2705196712396714e-13,3.759863780132137e-12,,,
AOR,cis,1,CMSS1,5.102029643011452e-7,6.606427931902959e-6,3,99817837,100181732
AOR,combined,1,CLCN6,1.555439818267524e-12,4.234445941015444e-11,1,11806096,11848079
AOR,trans,1,AEBP2,0.00010443614349996159,0.0008458459733107692,12,19404045,19720801
AOR,trans,1,DENND4C,1.089754641866684e-13,3.2380331523270435e-12,9,19230435,19374281
AOR,combined,1,PRKAR2B,1.952927169427882e-12,5.2481327738724645e-11,7,107044705,107161811
AOR,combined,1,ARHGEF28,0.00013103082842337593,0.0010254497605095645,5,73626158,73941993
AOR,combined,1,SORBS2,1.0976632176764161e-18,4.7196290858982545e-17,4,185585444,185956652
AOR,cis,1,CD2AP,1.310290512274311e-7,1.8597220387318596e-6,6,47477789,47627263
AOR,cis,1,CCDC127,0.0021440000941907946,0.011818679252253102,5,196868,218153
AOR,cis,1,FAM76B,7.069912004610467e-8,1.0451664507668393e-6,11,95768953,95790409
AOR,cis,1,NRBP1,0.0011408718897704508,0.00685507856825081,2,27427790,27442259
AOR,combined,1,HSPA12A,7.014789657880574e-5,0.0005934560783261063,10,116671192,116850251
AOR,cis,1,PPM1B,0.0005900385545191991,0.003883734186634926,2,44167969,44244384
AOR,combined,1,SAYSD1,2.528481810943036e-8,3.983176249372483e-7,6,39104063,39115186
AOR,combined,1,MYO5B,5.6610616312382965e-8,8.496823408719027e-7,18,49822789,50195147
AOR,cis,1,CASP4LP,0.0006071575959689299,0.0039767190391889725,11,104901549,104919073
AOR,cis,1,MRPS10,6.909373794981344e-5,0.0005865745383788169,6,42206807,42217861
AOR,combined,1,GGCT,7.720690521383764e-9,1.3109033069931387e-7,7,30496621,30504841
AOR,combined,1,CCDC90B,3.548888219526129e-74,7.629588940394964e-72,11,83259097,83286407
AOR,cis,1,ENSG00000170647,1.9765330809387368e-7,2.7208038710210352e-6,,,
AOR,combined,1,ESYT3,2.4655473344620125e-111,9.242684647089158e-109,3,138434586,138481686
AOR,cis,1,DHODH,0.00035449105395910137,0.002480758601162328,16,72008588,72027664
AOR,cis,1,SH3RF3,1.3235182831647729e-52,1.6679753259987771e-50,2,109129205,109504634
AOR,combined,1,MRPL45P2,5.726203307269988e-5,0.0004950349169011465,17,47450568,47492492
AOR,trans,1,CEACAM1,6.667273701258674e-7,8.453501668577672e-6,19,42507304,42561234
AOR,combined,1,GAP43,1.7303998277839004e-9,3.202115855983811e-8,3,115623510,115721490
AOR,trans,1,MRPS28,6.249892029126208e-5,0.0005374539504340944,8,79918717,80030289
AOR,combined,1,SEMA3C,0.0021811179395705128,0.011978122899542197,7,80742538,80922359
AOR,combined,1,PRLR,0.0008146665559241342,0.005120210825904951,5,35048756,35230487
AOR,trans,1,ETFRF1,0.0012007836500572454,0.007135876496010923,12,25195216,25209645
AOR,cis,1,RPL23AP7,4.296279877276893e-5,0.0003839077966131473,2,113610502,113627090
AOR,combined,1,PSME3IP1,5.1850723905525565e-9,8.938746848760356e-8,16,57152466,57186116
AOR,cis,1,RP11-121C2,0.0015676967353398796,0.008969925077860548,,,
AOR,combined,1,RP11-697E2,0.0001162153261472157,0.0009273754655819577,,,
AOR,cis,1,ZSCAN23,4.837273854343015e-8,7.397082267431018e-7,6,28431930,28443502
AOR,trans,1,AC006547,0.002383622739210626,0.012934736757431382,,,
AOR,cis,1,ZNF236,9.894723063857943e-18,3.9414429556005254e-16,18,76822557,76972901
AOR,combined,1,CLN5,1.165533440660261e-7,1.6623381765415382e-6,13,76990660,77019143
AOR,cis,1,C1D,0.0017950069390914212,0.01010443066714574,2,68041130,68110948
AOR,combined,1,CYB5RL,7.623125913034783e-9,1.2973513122544297e-7,1,54169651,54200036
AOR,cis,1,DAGLB,2.511996333162365e-8,3.965753174352118e-7,7,6409126,6484190
AOR,combined,1,PUS10,0.0026070058930884395,0.014016851471518902,2,60940222,61018259
AOR,combined,1,ATP11B,2.1403574271769157e-5,0.0002025235289831672,3,182793503,182921629
AOR,combined,1,TRIM16L,0.0002584352396706762,0.001874970108558618,17,18697998,18736118
AOR,combined,1,CD46,3.134315307394797e-5,0.00028655757022391827,1,207752054,207795513
AOR,trans,1,AP002381,0.00019344630203389866,0.0014487661318819491,,,
AOR,trans,1,COX11,2.123031859291995e-27,1.3095612975101129e-25,17,54951902,54968703
AOR,trans,1,PKIG,5.732910009669889e-5,0.0004950349169011465,20,44531785,44624247
AOR,trans,1,NAV2,0.0001520126975601521,0.0011671605176637938,11,19350724,20121601
AOR,combined,1,LRRC45,0.0013750071181025854,0.00801804412967872,17,82023305,82031151
AOR,combined,1,SLC45A3,0.002409590796681501,0.013036938605654549,1,205657851,205680509
AOR,combined,1,FBXO28,0.00013220269722459692,0.0010324098454734948,1,224114111,224162047
AOR,combined,1,PHF11,3.159198396909863e-6,3.517465450451279e-5,13,49495610,49528981
AOR,combined,1,FRMD3,1.8182955925002267e-6,2.1488814378205847e-5,9,83242990,83538546
AOR,combined,1,PRTG,5.975342672078883e-26,3.550956687931756e-24,15,55611544,55743152
AOR,combined,1,CELSR2,2.7800252423125733e-64,4.725719653182269e-62,1,109249539,109275751
AOR,combined,1,SNF8,1.9391745130493453e-57,2.834879220626838e-55,17,48929316,48944842
AOR,combined,1,ATP1B3,0.00033376241424251847,0.002353725390164678,3,141876124,141926549
AOR,combined,1,SLC22A3,0.00036236478546490894,0.002528597039957758,6,160348378,160452577
AOR,combined,1,ZNF891,0.0012268381800154438,0.007264134205607846,12,133104779,133130274
AOR,trans,1,BNIP1,0.0004543273745763626,0.003083478128566316,5,173144442,173164387
AOR,cis,1,LINC00933,0.0007237657966403845,0.004634573885714316,15,84570649,84580175
AOR,combined,1,ZFYVE21,0.0007007140449068357,0.004510690931554814,14,103715730,103733668
AOR,trans,1,CLEC2B,0.0013830840372358252,0.008058710857054814,12,9852369,9869386
AOR,trans,1,CZIB,7.447426914245297e-7,9.393782058615358e-6,1,53214099,53220634
AOR,combined,1,FZD7,1.5592594388294394e-8,2.5049263610659814e-7,2,202033855,202038441
AOR,combined,1,TAS2R46,0.0016051892108043487,0.009162928962416547,12,11061365,11062294
AOR,combined,1,ATP8A2P2,4.622473146945457e-6,4.9834829097395655e-5,13,32477274,32478841
AOR,combined,1,RP11-553K8,0.0003037879419984021,0.0021569091423383393,,,
AOR,cis,1,LRRK2,2.0714287493350666e-13,6.020321448614183e-12,12,40196744,40369285
AOR,cis,1,MICB,0.00016400127357391706,0.0012461198640213583,6,31494881,31511124
AOR,combined,1,ILF3-DT,4.5921021580544736e-6,4.965380284659641e-5,19,10651862,10653844
AOR,trans,1,TRAPPC10,1.4664128595611554e-12,4.0070074007335574e-11,21,44012309,44106552
AOR,combined,1,GUCY1A1,2.720762436288587e-53,3.489047128974521e-51,4,155666726,155737059
AOR,cis,1,CHP1,2.5672802187457854e-16,9.31292047589197e-15,15,41230839,41281887
AOR,cis,1,UBR4,1.3253486928579351e-5,0.00013100251887011597,1,19074510,19210266
AOR,trans,1,DCAF4L1,0.0013853343449502958,0.008058974448399672,4,41981756,41986465
AOR,cis,1,MFGE8,1.0454943908469762e-39,9.434618827032066e-38,15,88898683,88913381
AOR,combined,1,ATF1,1.796957765748996e-9,3.312701838270438e-8,12,50763710,50821162
AOR,combined,1,FBLN7,0.0005983647525818765,0.00393099882807056,2,112138385,112188218
AOR,cis,1,PCDHB14,9.942994468911479e-5,0.0008102376596489237,5,141223343,141227759
AOR,trans,1,R3HDM2P1,1.6883828324916878e-6,2.009973015325406e-5,4,133124104,133126063
AOR,cis,1,F2RL2,1.6770119480758682e-7,2.3438085725546e-6,5,76615482,76623413
AOR,cis,1,ZNF429,1.007368637707908e-5,0.00010086795968939663,19,21496682,21556270
AOR,cis,1,NEK1,4.347062183804365e-7,5.704641118943987e-6,4,169392809,169612627
AOR,combined,1,SLC22A4,4.18128500835371e-6,4.544699953668099e-5,5,132294394,132344190
AOR,cis,1,DCTN5,0.00017902653927784278,0.0013476771254906197,16,23641466,23677472
AOR,combined,1,FADS1,5.644587612838859e-5,0.0004900132203805895,11,61799627,61829318
AOR,combined,1,FREM1,2.403698000406776e-5,0.0002249658198972257,9,14737152,14910995
AOR,trans,1,ARPC2,0.000396357187347252,0.0027461354131893254,2,218217141,218254356
AOR,cis,1,RP11-53O19,0.0024585815503270396,0.013267627790413803,,,
AOR,combined,1,HLA-C,3.219999853398811e-11,7.460091577945677e-10,6,31268749,31272130
AOR,cis,1,C5,0.00046079311336943854,0.0031215637276866648,9,120952335,121050275
AOR,cis,1,CCDC14,0.0022005998143130425,0.012066980002041398,3,123897305,123961408
AOR,cis,1,RP11-484O2,7.070727271416677e-8,1.0451664507668393e-6,,,
AOR,combined,1,ZNF544,0.00036898529676879433,0.0025637814900541477,19,58228594,58277495
AOR,combined,1,TMEM50B,5.66735204603317e-5,0.000490242724119837,21,33432485,33479974
AOR,cis,1,ZNF232,7.403165467140236e-5,0.0006205669493355683,17,5105541,5123116
AOR,combined,1,ZNF879,6.492623332557808e-5,0.000555062342097442,5,179023804,179035064
AOR,cis,1,MAT2A,2.0225707053400448e-108,6.876270032875841e-106,2,85539168,85545281
AOR,combined,1,HAUS4,1.7523121189748867e-16,6.420313500574904e-15,14,22946228,22957161
AOR,combined,1,NT5DC2,7.49857413595461e-7,9.425765717413623e-6,3,52524385,52535054
AOR,trans,1,GRK6,0.00011502803994824774,0.0009189043256849365,5,177403204,177442901
AOR,combined,1,ZCCHC2,1.0594794838924625e-11,2.5857313146951433e-10,18,62523025,62587709
AOR,combined,1,LYPLAL1,1.5043874096250702e-5,0.00014681347664348375,1,219173869,219212865
AOR,cis,1,LACTB2,0.0002446453158247377,0.0017855566011192414,8,70635318,70669185
AOR,combined,1,TUBG2,2.88567427820379e-98,7.812161532048372e-96,17,42659284,42667006
AOR,combined,1,TMEM80,3.095765758977308e-6,3.454732796220554e-5,11,695591,705028
AOR,combined,1,NBEAL2,4.778686115022865e-7,6.220802521417566e-6,3,46979666,47009704
AOR,combined,1,TBX20,1.525949534269957e-104,4.9573013869983335e-102,7,35202430,35254100
AOR,cis,1,MRAS,2.2302947737044472e-38,1.8525385964082563e-36,3,138347648,138405534
AOR,trans,1,GIPC3,7.886646971611862e-6,8.211886900142009e-5,19,3585478,3593541
AOR,combined,1,SGCD,9.751142525625631e-35,7.582550669261761e-33,5,155870344,156767788
AOR,trans,1,RPL7,2.2086576566781895e-6,2.5564818909721658e-5,8,73290242,73295789
AOR,combined,1,CDK14,0.0004128075179468902,0.002829270091357529,7,90466424,91210590
AOR,combined,1,TMEM245,2.9622860341332167e-8,4.6366014855132e-7,9,109015135,109119947
